ID,name
person_89112078,"Peter of Capua, d. 1214"
person_89119765,"Petau, Alexandre, –1672"
person_89121046,"Hippolytus, Thebanus, ca. 650/750 or 10th–11th cent."
person_89123645,"Festus, Sextus Pompeius, active 2nd century"
person_89144582,"Jacques, de Vitry, approximately 1170–1240"
person_89166876,"Laurentius Dunelmensis, 1114?–1154"
person_89167647,"Pierre de Luxembourg, 1369–1387"
person_89176995,"Languet de Gergy, Jean-Joseph, 1677-1753"
person_89182909,"Louis, IX, King of France, 1214–1270"
person_89202772,"Marcianus, Imperium Byzantinum, Imperator, 396–457"
person_89203537,"Sidonius Apollinaris, Saint, 431 or 432–approximately 487"
person_89204634,"Vital, du Four, Cardinal, approximately 1260–1327"
person_89204668,"Bertrando, di La Tour, –1332?"
person_89209643,"Antoninus, Saint, Archbishop of Florence, 1389–1459"
person_89256025,"Caffarini, Tommaso"
person_89271641,"Poelmann, Theodor, 1510–1607?"
person_89273403,"Panziera, Ugo, ca. 1260–ca. 1330"
person_89311082,"Peter of Laodicea, c. 7th–8th century"
person_89312604,"Petrus Thomae, approximately 1280–approximately 1340"
person_89342209,"Caesarius Nazianzienus, pseudo, 6th cent."
person_89346441,"Dancus rex, 12th cent."
person_89370852,"Pusculus, Ubertinus"
person_89375986,"Albohali, –835"
person_89376420,"Procopius, of Caesarea, c. 490 - c. 562"
person_89401418,"Robert, of Melun, Bishop of Hereford, –1167"
person_89401441,"Robert, of Sorbonne, 1201–1274"
person_89407540,"Ridolfi, Niccolò, 1501-1550"
person_89410360,"Rainerius, de Pisis, -approximately 1348"
person_89415245,"Scot, Michael, approximately 1175–approximately 1234"
person_89474915,Wipo 1000-1046
person_89477220,"Smith, Thomas, 1513–1577"
person_89485131,"Werner, Johannes, 1468–1522"
person_89493804,"Giovan Battista Bracciolini, fr"
person_89499857,"Mattheus de Aquasparta, 1237–1302"
person_89512766,"Victorinus, Marius"
person_89546834,"Tabourot, Estienne, 1549–1590"
person_89557046,"Spirito, Lorenzo"
person_89574385,"Gravina, Pietro, approximately 1452–approximately 1528 or 1529"
person_89574699,"Zane, Matteo, –1605"
person_89594381,"Cresconius Afer, 7th cent."
person_89594750,Ammianus Marcellinus
person_89594853,"Andronicus, II Palaeologus, Emperor of the East, 1260–1332"
person_89595978,"Hilary, Saint, Bishop of Poitiers, –367?"
person_89597697,Xenophon
person_89599270,"Suetonius, approximately 69–approximately 122"
person_89603227,"Georgius Pisides, 6th cent.–7th cent."
person_89608307,"Rhodiginus, Lodovicus Caelius, 1469–1525"
person_89621835,"Eugenikos, Markos, Saint, approximately 1392–1445?"
person_89623095,"Nicholas, of Cusa, Cardinal, 1401–1464"
person_89633898,"Ivan, IV, Czar of Russia, 1530–1584"
person_89641920,"Ludwig IV, Holy Roman Emperor, 1282?–1347"
person_89643029,"Charlemagne, Emperor, 742–814"
person_89657091,"Bonaventure, Saint, Cardinal, approximately 1217–1274"
person_89659745,"Gundissalinus, Dominicus, active 12th century"
person_89671612,"Petrus, Pictaviensis, de Sancto Victore, –1216"
person_89705534,"Gardiner, Thomas, fl. 1516"
person_89743257,"Süleyman I, Sultan of the Turks, 1494 or 1495-1566"
person_89743668,"Alexander, Bonini de Alexandria, 1270–1314"
person_89746854,"Bradfer-Lawrence, Harry Lawrence, 1887-1965"
person_89749520,"William, of Luxi, active 1267–1275"
person_89752029,"Maitland, John, Duke of Lauderdale, 1616–1682"
person_89752946,"Philip, I, King of Castile and Duke of Burgundy, 1478–1506"
person_89770781,"Avicenna, 980–1037"
person_89775123,"Smith, George, of Great Bedwyn, 1871–1963"
person_89775498,"Alexander, VII, Pope, 1599–1667"
person_89795877,"Thorpe, William, –1407?"
person_89797196,"Marguerite, Queen, consort of Henry II, King of Navarre, 1492–1549"
person_89818154,"Byrhtferth, approximately 970-"
person_89860148,"Petrus, Cantor, approximately 1130–1197"
person_89876881,"Waldbott-Bassenheim, Hugo Philipp von, 1820–1895"
person_90038995,"Alhazen, 965–1039"
person_90093520,"Raimondi, Raffaele, 1386 or 1387–1427"
person_90100063,"Amadi, Francesco, -1566"
person_90319040,"Quirini, Lauro"
person_90390161,"Carlenis, Antonius de, 1386–1460"
person_90543170,"Thompson, Peter, 1698–1770"
person_90569077,"Dorset, Robert, –1580"
person_90629983,"Aubert, David, active 1458–1479"
person_90630013,"Alexander, Minorita, –1271"
person_90633023,"Abraham ibn Ezra, 1092–1167"
person_90633132,"Catherine, of Siena, Saint, 1347–1380"
person_90633393,"Erigena, Johannes Scotus, approximately 810–approximately 877"
person_90633533,"Higden, Ranulf, –1364"
person_90634457,"Kindī, -approximately 873"
person_90634691,"Hoveden, John, –1275"
person_90635912,"Bēssariōn, Cardinal, 1403–1472"
person_90637413,"Urso, of Salerno, –1225?"
person_90637919,"Seneca, Lucius Annaeus, the younger, approximately 4 B.C.–65 A.D."
person_90638330,"Isaac, of Stella, –1169"
person_90639363,"Chrysoloras, Manuel, approximately 1350–1415"
person_90719515,"Eucherius, of Lyon, Saint, –449?"
person_90770122,"Hardyng, John, 1378–1465?"
person_91013639,"Gregory, IX, Pope, approximately 1170–1241"
person_91114902,"Ignatius, Saint, Bishop of Antioch, pseudo"
person_91438276,"Blastares, Matthew, active 14th century"
person_91493431,"Dalloway, James, 1763–1824"
person_91686369,Lactantius Placidus
person_91729017,"Heytesbury, William, active 1340"
person_91800083,"Barker, Robert, –1645"
person_92143157,"Harvey, William, –1567"
person_92189357,"Hindley, John Haddon, 1765-1827"
person_92289824,"Iōannēs Geōmetrēs, active 10th century"
person_92416118,"Sallust, pseudo"
person_92448713,"Nucius, Nicander"
person_92740069,"John, de Seccheville, active 13th century"
person_93101382,"Melito, Saint, Bishop of Sardis, active 2nd century"
person_93259877,"Arnulf, of Lisieux, –1184"
person_93267794,"Millo, Antonio"
person_93439642,"Nicholas, of Lynn, active 1386–1411"
person_93573791,"Adrian, V, Pope, –1276"
person_93606134,"Merke, Thomas, –1409"
person_93640414,"Zeno, Saint, Bishop of Verona, –371"
person_93809061,"Maidstone, Richard, –1396"
person_94979412,"Lana, Jacopo della, active 14th century"
person_95147024,"Jerome, Saint, –419 or 420"
person_95147534,"Rabanus Maurus, Archbishop of Mainz, 784?–856"
person_95147677,"Hugh of Rhuddlan ('de Rotelande'), active 1170-1190"
person_95148471,"John, the Deacon of Rome, approximately 824–approximately 882"
person_95150005,"La Sale, Antoine de, 1385?–1461?"
person_95152094,Martianus Capella
person_95154093,"Rāzī, Abū Bakr Muḥammad ibn Zakarīyā, 865?–925?"
person_95155322,"Origen, of Alexandria, 185–254"
person_95160933,"Sánchez de Arévalo, Rodrigo, 1404–1470"
person_95161348,Theocritus
person_95161463,Thucydides
person_95179953,"William, of Auvergne, Bishop of Paris, 1180–1249"
person_95191011,"Honorius, IV, Pope, approximately 1210–1287"
person_95213458,"Vermigli, Pietro Martire, 1499–1562"
person_95219820,"Baldwin, Archbishop of Canterbury, approximately 1120–1190"
person_95220054,"Guillaume, de Lorris, active 1230"
person_95222765,"Ulrich, von Zatzikhoven, active approximately 1200"
person_95225710,"Raoul, de Houdenc, approximately 1165–approximately 1230"
person_95230707,"Cassiodorus, Senator, approximately 487–approximately 580"
person_95239377,"Alexander, of Aphrodisias"
person_95243635,"Columella, Lucius Junius Moderatus"
person_95283478,"Bruni, Leonardo, 1369–1444"
person_95289837,"Gregory, Bishop of Tours, Saint, 538–594"
person_95294006,"Alexander, of Hales, approximately 1185–1245"
person_95294034,"Bernard, J. H., (John Henry), 1860–1927"
person_95296771,"Nicholas, of Lyra, approximately 1270–1349"
person_95299573,"Pollard, Graham"
person_95301446,"Augustinus, de Ancona, 1243–1328"
person_95302161,"Heinsius, Nicolaas, 1620–1681"
person_95322975,"Fauchet, Claude, 1530-1602"
person_95333965,"Nicholas, of Osimo, –1453"
person_95452068,Gezo Dertonensis
person_95652639,"Averoldi, Altobello, 1468–1531"
person_95681820,"Crivelli, Protasio, Italian painter, active 1497–1506"
person_95687589,"Master of the David Scenes in the Grimani Breviary, Flemish illuminator, active early 16th century"
person_95687832,"Argenta, Jacopo Filippo d', Italian illuminator, active 1438–1501"
person_95690260,"Master of Edward IV, active 1470–1490"
person_95690577,"Bartolomeo di Fruosini, 1366?–1441"
person_95692277,"Imbonate, Anovelo da, Italian illuminator, active ca. 1395–1402"
person_95696878,"Novella Master, Italian artist, active 1396–1410"
person_95723111,"Master of Wavrin (Netherlandish illuminator, active ca. 1450-ca. 1475)"
person_95727219,"Fastolf Master, French illuminator, active ca. 1420–1460"
person_95728141,"Master of Bruges of 1482, Flemish painter and illuminator, active 15th century"
person_95739617,"Master of the Brussels Initials (Italian illuminator, active ca. 1390–1410, active in France)"
person_95743003,"Master of Charles V, Flemish illuminator, active ca. 1500–1520"
person_95761237,"Master of the Geneva Latini, French illuminator, active ca. 1475"
person_95766617,"Master of the Prayerbooks of ca.1500, South Netherlandish illuminator, active ca. 1500"
person_95773817,"Monte di Giovanni del Fora, Italian illuminator, painter, and mosaicist, born 1448, died 1532–1533"
person_95781530,"Ancient 6 Master, English illuminator, active ca. 1310–1335"
person_95781970,"Bening, Alexander -1519"
person_95785252,"Master of Lee Hours, Flemish illuminator, active ca. 1450–1460"
person_95809102,"Inglis, Esther, 1571–1624"
person_95822217,"Bellini, Leonardo, Italian illuminator, painter, active ca. 1443–1490"
person_95822887,"Gherardo, del Fora, approximately 1444–1497"
person_95823026,"Vrelant, Guillaume, –1481"
person_95824803,"Honoré, maître, 12..–1..."
person_95832876,"Tollemache, Lionel, Earl of Dysart, British noble, politician, 1649–1727"
person_95833695,"Master of the Putti, Italian illuminator, active ca. 1469–1475"
person_95838820,"Colombe, Jean, French illuminator, ca.1430–ca.1493"
person_95865622,Cristoforo Orimina
person_95884244,"Sanvito, Bartolomeo, Italian illuminator and scribe, born 1435 or 1438, died after 1518"
person_95888509,"Battista Rainaldi da Cingoli, Italian scribe, active 1450–1461"
person_95890653,"William, of Wykeham, Bishop of Winchester, 1324–1404"
person_95950614,"Weert, Franciscus (Flemish scribe, active 1525)"
person_95983767,"William of Devon, British scribe, active ca. 1260–1270"
person_95985256,"Mazerolles, Philippe de, –1479"
person_95986891,"Lauro Padovano, Italian painter and illuminator, active ca. 1471–1508"
person_95987334,"Master of the Beaufort Saints, Netherlandish illuminator, active ca. 1410–1415"
person_96012549,"Abell, William, British illuminator, active ca. 1440–1460"
person_96039001,"Talbot Master, active 1430-1460"
person_96047190,"Macregol, Irish scribe, died 822"
person_96051592,"Jehan de Nizières, French illuminator, active ca. 1500–1525"
person_96062867,"Urban, VIII, Pope, 1568–1644"
person_96121919,"Evangelista da Reggio, Fra, Italian scribe, active 15th century"
person_96179506,"Nebridio da Cremona, Frate, Italian painter and illuminator, died before 1503"
person_96222756,"Mahiet, French illuminator, 14th century"
person_96235220,"Woltmann, Tider, German bookbinder, active 1450–1470"
person_96243197,"Embriachi, Baldassare, active ca. 1390–1409"
person_96248041,"Pietro da Pavia, Italian illuminator, active ca. 1385–1390"
person_96263487,"Master of the Croy Book of Hours, Flemish illuminator, active late 15th century"
person_96277830,"Geoffroy de Meaux, French scientist and writer, active 1310–1348"
person_96298161,"Rede, William, –1385"
person_96320945,"Ursuleo, Pietro, Italian scribe, before 1448–1483"
person_96355924,"Samostrzelnik, Stanisław (Stanislas of Mogila), approximately 1480–1541"
person_96370999,"Hugh, of Northwold, Bishop of Ely, -1254"
person_96397273,"Zebo da Firenze, Italian illuminator, active 15th century"
person_96421044,"Master of the Missal of Cardinal Arcimboldo, Italian illuminator, active ca. 1492"
person_96472218,"Presbiter Fatius de Castoldis, Italian scribe, active 1370"
person_96479063,"Piérars dou Tielt (Netherlandish scribe, illuminator, and bookbinder, active 1351)"
person_96504329,"Matteo de' Contugi da Volterra, Italian scribe, active ca. 1478"
person_96526292,"Master of the Vienna Chronicle of England, Flemish illuminator, active ca. 1470–1480"
person_96533523,"Alcuin, 735–804"
person_96535913,Henri de Beaujardin
person_96538953,"Master of Antoine Rolin, Flemish illuminator, active 2nd half of the 15th century"
person_96565929,"Bartolomeo, d'Antonio di Luca di Iacopo Varnucci, 1410-"
person_96567629,"Master B. F., Italian illuminator, active ca. 1459"
person_96572081,"Chief Associate of Maître François, active 1480–1498"
person_96578623,"Egerton Master, French illuminator, active ca. 1405–1420"
person_96579213,"Gioacchino di Gigantibus de Rottenburg, German illuminator, active 1453–1485, active in Italy"
person_96579640,"Leo, X, Pope, 1475–1521"
person_96580724,"Angelus Vergecius, Greek scribe, active 1566"
person_96635613,"Colonna, Giorgio, Italian miniaturist and illuminator, born ca. 1530"
person_96800842,"Bredon, Simon, –1372"
person_96823360,"Watney, Herbert, 1843–1932"
person_96896929,"Hatton, Charles, 1635–after 1708"
person_96926832,"Henry, VI, King of England, 1421–1471"
person_97105654,"Dante Alighieri, 1265–1321"
person_97107753,"Elizabeth, I, Queen of England, 1533–1603"
person_97608392,"Adam, of St Victor, 1110?-1192"
person_97655156,"Albategni, 858–929"
person_97708924,"Alfonsus Bonihominis, Bishop of Marrakech, –1353"
person_97745874,"Conradus, Hirsaugiensis, approximately 1070–approximately 1150"
person_97746098,"Constantine, I, Emperor of Rome, –337"
person_97751571,"Gilbert Crispin, Abbot of Westminster, approximately 1045–approximately 1117"
person_97777789,"Dominicus, de Flandria, approximately 1425–approximately 1500"
person_97873091,"Guigo, I, Prior of the Grande Chartreuse, 1083?–1136"
person_97934141,"Pediasimus, Ioannes, 1282–1326"
person_97987691,"Langton, Walter, –1321"
person_98031958,"Map, Walter, active 1200"
person_98032732,"Marcion, of Sinope, active 2nd century"
person_98117837,"Philippus, Cancellarius, –1236"
person_98118283,"Philoponus, John, active 6th century"
person_98148813,"Richard, of St. Victor, –1173"
person_98150386,"Rienzo, Cola di, –1354"
person_98247027,"Symmachus, Quintus Aurelius, approximately 340–402"
person_98257976,"Theodore, of Tarsus, Saint, Archbishop of Canterbury, 602–690"
person_98323479,"Ibrāhīm Ibn-Yaḥyā an-Naqqāš Ibn-az-Zarqāla al-Qurṭubī, Abū-Iṣḥāq (Arzachel), –1100"
person_98417711,"Gentilis Fulginas, –1348"
person_99344661,"Frederick, III, Holy Roman Emperor, 1415–1493"
person_99454635,Callimachus
person_99852885,"Cato, Marcus Porcius, 234 B.C.–149 B.C."
person_99864768,"Mousouros, Markos, approximately 1470–1517"
person_99872502,"Monte, Giovanni Battista da, 1498–1551"
person_99891587,"Crevenna, Pietro Antonio, 1736-1792"
person_99942145,Livy
person_99943671,"Escobar, Andrés de, -approximately 1431"
person_99944105,"Gratiadei, Giovanni, of Ascoli, –1341"
person_99954624,"Xenocrates, of Chalcedon, approximately 396 B.C.-approximately 314 B.C."
person_99955409,"Phalaris, pseudo"
person_100010336,"Prudentius, 348-"
person_100036127,"Oppian, of Apamea"
person_100160310,"Gerson, Jean, 1363–1429"
person_100161266,"Joseph, of Exeter, 1160–1210"
person_100161952,"Chromatius, Saint, –407"
person_100162294,"Cittadini, Celso, 1553–1627"
person_100162520,"Innocent, IV, Pope, approximately 1200–1254"
person_100162646,"Suidas, (Lexicographer)"
person_100163129,"John of Ford, OCist (d. 1214), abbot of Ford"
person_100164940,"Giustiniani, Bernardo, 1408 or 1409–1489"
person_100165075,"Calpurnius Siculus, Titus"
person_100166736,"Aurispa, Giovanni, approximately 1376–1459"
person_100168083,"Bordon, Benedetto"
person_100168958,"Alcaeus, ca. 7th–6th cent. BCE"
person_100170309,"Révigny, Jacques de, –1296"
person_100170748,"Corti, Matteo, 1475–1542"
person_100170880,"Bracciolini, Jacopo, 1441–1478"
person_100172356,"Ammonius, Hermiae"
person_100172872,"Celsus, Aulus Cornelius"
person_100174390,"Thomas, de Cantimpré, approximately 1200–approximately 1270"
person_100177277,"Worcester, John Tiptoft, Earl of, 1427–1470"
person_100177778,"Ephraem, Syrus, Saint, 303–373 ('Ephraem Graecus', 'Ephraem Latinus')"
person_100177951,"Gilbert, de La Porrée, Bishop, approximately 1075–1154"
person_100178580,"Froissart, Jean, 1338?–1410?"
person_100179090,"Cyprian, Saint, Bishop of Carthage (d. 258)"
person_100180276,"Ker, N. R., (Neil Ripley)"
person_100180593,"Cantalicio, Giovanni Battista, –1515"
person_100181310,"Pindar, 0518–0438 BCE"
person_100181882,"Henricus, de Segusio, Cardinal, approximately 1200–1271"
person_100183222,"Hirtius, Aulus"
person_100183464,"James, Thomas, 1572/3–1629"
person_100184512,"Paschasius Radbertus, Saint, 786–approximately 860"
person_100184667,"Gregory, I, Pope, approximately 540–604"
person_100185203,"Chaucer, Geoffrey, –1400"
person_100185235,"Jean, de Fécamp, –1078"
person_100185495,"Maimonides, Moses, 1135–1204"
person_100185827,"Clement, of Alexandria, Saint, approximately 150–approximately 215"
person_100185986,"Eck, Johann, 1486–1543"
person_100187025,"Anselm, Saint, Archbishop of Canterbury, 1033–1109"
person_100187638,"Giles, of Rome, Archbishop of Bourges, approximately 1243–1316"
person_100187947,"Thomas, à Becket, Saint, 1118?–1170"
person_100188011,"Kilwardby, Robert, –1279"
person_100188547,"Christine, de Pisan, approximately 1364–approximately 1431"
person_100189062,"Bliss, William Henry, 1835–1911"
person_100189101,"Gazēs, Theodōros, approximately 1400–approximately 1475"
person_100189252,"Ferrari, Giovanni Pietro"
person_100189378,"Hilary, Saint, Archbishop of Arles, 401–449"
person_100189814,"Arnaldus, de Villanova, –1311"
person_100190357,"Joannes, Actuarius, active 13th century–14th century"
person_100190498,"Adso, Abbot of Montier-en-Der, –992"
person_100191654,"Macarius, the Egyptian, Saint, active 4th century"
person_100191926,"Ubaldi, Angelo degli, 1328–approximately 1407"
person_100192636,Arrian
person_100194345,"Boendale, Jan van, approximately 1280–1351"
person_100194528,"Olivi, Pierre Jean, 1248 or 1249–1298"
person_100197892,"Vegetius Renatus, Flavius"
person_100198064,"Lactantius, approximately 240–approximately 320"
person_100198157,Persius
person_100198249,"ʻAlī ibn Riḍwān, -approximately 1068"
person_100198334,"Gellius, Aulus"
person_100198644,"Jacobus, de Voragine, approximately 1229–1298"
person_100199531,"Lister, Martin, 1638?–1712"
person_100201145,"Honorius, of Autun, approximately 1080–approximately 1156"
person_100201449,"Cartagena, Alonso de, 1385?–1456"
person_100203916,"Castro, Paul de, –1439"
person_100205722,"Guy, de Chauliac, approximately 1300–1368"
person_100210035,"Ulpianus, Domitius, approximately 160–228"
person_100212355,"Thomas, of Sutton, -approximately 1315"
person_100212546,"Wallis, John, 1616–1703"
person_100212607,"Walsingham, Thomas, active 1360–1420"
person_100212859,"Walter, of Châtillon, active 1170–1180"
person_100213249,"Theodorus, Prodromus, –1166"
person_100213323,"Kimhi, David, approximately 1160–approximately 1235"
person_100215915,"Crivelli, Taddeo, active 1451–1476"
person_100218411,"Savile, Henry, Sir, 1549–1622"
person_100218815,Autolycus
person_100218889,"Dionysius, of Halicarnassus"
person_100218891,Epictetus
person_100218901,"Lucian, of Samosata"
person_100218964,"Boethius, –524"
person_100218993,"Catullus, Valerius"
person_100219060,"Nepos, Cornelius"
person_100219162,"Pliny, the Elder"
person_100219266,Tibullus
person_100219311,"Varro, Marcus Terentius"
person_100219883,Strabo
person_100219934,Themistius
person_100221048,"Hugh, of Balma, active 13th century"
person_100222474,"Gemistus Plethon, George, active 15th century"
person_100225493,"Villehardouin, Geoffroi de, -approximately 1212"
person_100225976,Herodotus
person_100226060,"Guillaume, de Déguileville, 1295–1360"
person_100226395,"Tertullian, approximately 160–approximately 230"
person_100226923,"Tacitus, Cornelius"
person_100227522,Horace
person_100227546,"Gregorius, de Tipherno, 1414–1462"
person_100227669,"Ambrose, Saint, Bishop of Milan, –397"
person_100228254,"Lectius, Jacobus, 1560–1611"
person_100251470,"Clement, I, Pope, pseudo"
person_100257191,"Cortés, Martín, 1532–1589"
person_100277971,"Majrīṭī, Maslamah ibn Aḥmad, –1004?"
person_100286172,"Gaudentius, Saint, Bishop of Brescia, –410?"
person_100293932,"Vincent, Jacques 15..-1556?"
person_100370763,"Bromyarde, John de"
person_100370792,"Athanasios, ho Scholastikos, active 6th century"
person_100383729,"Nicolas de Strasbourg, 1290?–13.."
person_100383944,"Asterius, Amasenus, ca. 330/35–420/25"
person_100571068,"Pius, II, Pope, 1405–1464"
person_100577675,"Busleyden, François de, -1502"
person_100897304,"Alexander, von Roes, active 13th century"
person_100899506,"Burchard, of Mount Sion, –1285"
person_100901019,"Georgius, Cedrenus, active 11th century"
person_100901163,"Menander, Protector, active 6th century"
person_100901976,"Sparrow, John, 1906–1992"
person_100902699,"Dionysius, Periegetes"
person_100902718,"Aristophanes, of Byzantium, 257 B.C.-180 B.C."
person_100902725,"Colonne, Guido delle, active 13th century"
person_100902938,"Lucan, 39–65"
person_100903442,"Maximus, of Tyre, active 2nd century"
person_100903899,"Johnston, John, 1570?–1611"
person_100904338,"Statius, P. Papinius, (Publius Papinius)"
person_100905484,"Nikephoros, Patriarch of Constantinople, 750–828"
person_100906238,"Mocquet, Jean, 1575-"
person_100907186,"Propertius, Sextus"
person_100907299,"Symeon, Archbishop of Thessalonike, active 15th century"
person_100908520,"Aratus, Solensis"
person_100956061,"Hyginus, C. Julius"
person_100971730,"John, Mauropus, Metropolitan of Euchaita, active 11th century"
person_100974935,"Bartholomaeus, de Chaimis"
person_100975049,"Calfurnio, Giovanni, 1443–1503"
person_100978495,"Montagnana, Bartolomeo, active 1422–1460"
person_101089289,"Hall, John, 1529 or 1530–1568 or 1569"
person_101092513,"Celotti, Luigi, approximately 1768–approximately 1846"
person_101339450,"Schetz, Erasmus, 16th cent."
person_101343816,"Malaxos, Nikolaos, 1500–1587"
person_101584149,"Nicolas, de Gorran, 1232–approximately 1295"
person_101584699,"Tollius, Jacobus, -1696"
person_101760867,Sophocles
person_101790892,"Philo of Alexandria, pseudo"
person_101906635,"Heraclitus, of Ephesus"
person_102305735,"Caesarius, of Arles, Saint, 470?–542"
person_102314637,"Wace, approximately 1100–approximately 1175"
person_102317020,"Accursius, 1185?–1263"
person_102317361,"George, of Trebizond, 1396–1486"
person_102318144,"Oglerius, de Locedio, ca. 1130/40–1214"
person_102320783,"Goldschmidt, E. Ph., (Ernst Philip)"
person_102320945,"Metochites, Theodoros, 1270–1332"
person_102321347,"Berry, Jean de France, duc de, 1340–1416"
person_102323982,"Synesius, of Cyrene, Bishop of Ptolemais"
person_102324857,"Fulgentius, Saint, Bishop of Ruspa, 468–533"
person_102328360,"Aeneas, of Gaza, active 5th century"
person_102329138,"Proclus, Saint, Patriarch of Constantinople, approximately 390–approximately 446"
person_102369543,"Proclus, approximately 410–485"
person_102846406,"Catharine Parr, Queen, consort of Henry VIII, King of England, 1512–1548"
person_103105717,"Janus, Secundus, 1511–1536"
person_103114397,"Pecha, Alfonso, 1329 or 1330–1389"
person_103210101,"Philostrates of Lemnos, c. 190–c.230"
person_103646160,"Gregory, of Nyssa, Saint, approximately 335–approximately 394"
person_103648642,"Paulus, Euergetinus, –1054"
person_103667777,Philip of Clairvaux
person_104076223,"Petrus, de Palude, Patriarch of Jerusalem, –1342"
person_104113324,"Albertus, Magnus, pseudo"
person_104162705,"Sallust, 86 B.C.–34 B.C."
person_104499957,"Waddilove, W. J. D., (William James Darley), 1785–1859"
person_104723503,"Stratford, John, –1348"
person_105100637,"Priscian, grammarian, 5th–6th cent."
person_105133420,"Vincent, of Beauvais, –1264"
person_105155222,"Athanasius, Saint, Patriarch of Alexandria, –373"
person_105557713,"Sampson, Thomas, 14th cent."
person_106097488,"Athenagoras, active 2nd century"
person_106211622,"Dionysius, the Areopagite, pseudo"
person_106388020,"Lucretius Carus, Titus"
person_106450344,"Edward, II, King of England, 1284–1327"
person_106872042,"Morezēnos, Iōannēs –1613"
person_106906488,"Guarimbertus, Matthaeus, -before 1412"
person_106935152,"Priscian, grammarian, 5th–6th cent., pseudo"
person_106964309,"Thierry, de Chartres, approximately 1100–approximately 1150"
person_106964833,"Theodore, II Lascaris, Emperor of Nicaea, 1222–1258"
person_106967420,"Odorico, da Pordenone, 1265?–1331"
person_106969362,"Olympiodorus, the Younger, of Alexandria, active 6th century"
person_106970843,"Maximus, Confessor, Saint, approximately 580–662"
person_107024917,"Anthony, of Egypt, Saint, approximately 250–355 or 356"
person_107534010,"Acron, Helenius, pseudo"
person_107637373,"Barnard, Francis Pierrepont, 1854–1931"
person_107982066,"Brudenell, Thomas, 1578–1663"
person_108159964,Plato
person_108386765,"Plotinus, Alexandrinus, 205–270"
person_108619361,"Fibonacci, Leonardo, approximately 1170–approximately 1240"
person_108675755,"Gregorius, Nazianzenus, 329–390"
person_108993357,"Appianus, 95–162"
person_109140875,"Athenaeus, of Naucratis"
person_109229224,"Emden, A. B., (Alfred Brotherston), 1888–1979"
person_109410666,"Pantin, W. A., (William Abel), 1902-"
person_109786483,"Ausonius, Decimus Magnus"
person_109991026,"Hengham, Ralph de, –1311"
person_110397111,"Zacharias, Bishop of Mytilene, approximately 465-after 536"
person_110999820,"Salvian, of Marseilles, approximately 400–approximately 480"
person_111045814,"Burchard, Bishop of Worms, approximately 965–1025"
person_111104108,"Houghton, Arthur Amory, 1906–1990"
person_111789335,"Lucène, Vasque de, 1435?–1512"
person_112166886,"Bosanquet, Eustace F., 1871-"
person_112588309,"Ashmole, Bernard, 1894–1988"
person_112781480,"Byrd, William, 1539 or 1540–1623"
person_114973932,"Hales, John, –1571"
person_115309073,"William, de la Mare, -approximately 1290"
person_117740548,"Victor, Sextus Aurelius, pseudo"
person_118745502,"Thoresby, John, –1373"
person_118856452,"Bianchelli, Mengo, approximately 1440-"
person_120152370,"Justinus, pseudo"
person_120155567,"Segni, Bernardo, 1504–1558"
person_120155580,"Ferrari de Gradi, Giovanni Matteo, 14..?–1472"
person_120156180,"Wotton, Edward, 1492–1555"
person_120156292,"Dinus, de Mugello, 1254–approximately 1300"
person_120284681,"Margaret, of Bavaria, 1363–1423"
person_120608224,"Tatwin, Saint, –734"
person_120608461,"John Tolet, Cardinal, –1274 or 1275"
person_120688673,"Bacon, Roger, 1214?–1294"
person_120695167,"Gower, John, 1325?–1408"
person_120696433,"Ciriaco, d'Ancona, 1391–1452"
person_120696927,"Llull, Ramon, 1232?–1316"
person_120697563,"Ficino, Marsilio, 1433–1499"
person_120697851,"Duns Scotus, Johannes, 1265–1308"
person_120698343,"Julian, of Eclanum, Bishop, 380–approximately 455"
person_120732037,"Nicholas, V, Pope, 1397–1455"
person_120906504,"Theodoricus, Sancti Trudonis, 1066–1107"
person_121057013,"Johannes, Colobus, 339–409"
person_121097216,"Dundas, David, 1799–1877"
person_121287180,"Sheldon, Ralph, 1623-1684"
person_121296677,"Eutyches, grammarian, 6th cent."
person_121572768,"John, VI Cantacuzenus, Emperor of the East, 1292–1383"
person_121624533,"Savonarola, Michele, 1385?–1466?"
person_121674480,"Johannes, de Tambaco, 1288–1372"
person_121858253,"Epiphanius Scholasticus, 6th century"
person_121882476,"Manuel, Caleca, –1410"
person_121885360,"Remigius, of Auxerre, approximately 841–908"
person_121924963,"Filosseno, Marcello, approximately 1450–approximately 1520"
person_121937048,"Bindley, James, 1739–1818"
person_122020529,"Rutgers, Johannes, 1589-1625"
person_122038877,"Humbert, de Romans, 1194?–1277"
person_122064915,"Thaddaeus, Alderotti, 1223–1303"
person_122088014,"Bill, John, British bookbinder, printmaker, and bookseller, -1630"
person_122163380,"Humbert, de Preuilly, –1297"
person_122169573,"Patrick, Saint, 385–463"
person_122196429,"Pier, delle Vigne, 1190?–1249"
person_122220717,Hesiod
person_122252078,"Pio, Alberto, 1475–1531?"
person_122255386,"Gregory Palamas, Saint, 1296–1359"
person_122334648,"Ripley, George, –1490?"
person_122351851,"Carbone, Ludovico, 1430?–1485?"
person_122370835,Philotheus Sinaita
person_122403272,"Aston of Forfar, Walter Aston, Baron, 1609–1678"
